household_ID,month,consumption
ID2178,2023-02-28,68
ID2227,2023-12-31,70
ID2364,2024-07-31,53
ID2624,2022-11-30,81
ID3312,2023-10-31,135
ID3022,2023-12-31,111
ID2686,2023-05-31,92
ID3715,2023-09-30,89
ID1566,2024-05-31,5
ID3790,2023-11-30,160
ID0954,2023-12-31,99
ID0478,2024-01-31,97
ID0927,2022-11-30,97
ID1678,2022-10-31,140
ID1208,2023-07-31,267
ID1239,2023-08-31,43
ID1684,2022-11-30,215
ID1408,2023-03-31,108
ID1787,2024-04-30,126
ID3891,2024-10-31,61
ID2068,2022-12-31,75
ID1159,2024-10-31,428
ID1151,2022-12-31,114
ID1824,2024-04-30,72
ID2746,2023-04-30,154
ID2810,2023-01-31,317
ID1761,2024-03-31,58
ID3727,2024-02-29,153
ID0191,2024-05-31,58
ID0734,2024-09-30,97
ID1593,2024-08-31,148
ID3122,2023-02-28,7
ID1510,2024-08-31,130
ID3682,2024-01-31,108
ID1086,2022-10-31,195
ID0125,2024-01-31,141
ID2140,2023-11-30,319
ID0767,2024-08-31,0
ID3456,2024-04-30,156
ID1576,2024-03-31,133
ID2663,2023-11-30,108
ID1311,2024-03-31,54
ID0185,2023-05-31,365
ID3867,2023-07-31,261
ID3582,2024-08-31,55
ID0975,2023-09-30,1367
ID1857,2024-08-31,
ID1168,2022-11-30,184
ID0542,2024-01-31,92
ID2818,2024-05-31,12
ID1452,2023-09-30,122
ID0536,2022-10-31,11
ID3798,2023-06-30,111
ID1246,2023-03-31,117
ID1478,2023-10-31,409
ID3241,2022-11-30,77
ID1691,2024-01-31,53
ID3702,2024-08-31,102
ID1195,2023-08-31,30
ID1503,2023-04-30,35
ID3791,2024-04-30,157
ID0143,2023-12-31,59
ID3950,2022-12-31,653
ID1896,2023-05-31,113
ID1401,2023-01-31,15
ID3339,2023-07-31,170
ID4034,2023-12-31,35
ID1915,2024-02-29,109
ID2629,2023-01-31,123
ID3430,2024-09-30,316
ID2307,2023-07-31,202
ID3876,2023-05-31,314
ID1520,2024-06-30,184
ID0710,2023-04-30,176
ID3141,2022-10-31,72
ID2127,2024-10-31,152
ID0217,2024-07-31,115
ID1927,2024-01-31,24
ID3564,2024-06-30,178
ID3099,2024-04-30,22
ID0041,2022-11-30,132
ID4000,2024-03-31,119
ID2506,2023-04-30,46
ID1299,2023-05-31,120
ID3933,2023-05-31,97
ID2867,2023-11-30,14
ID1387,2024-07-31,32
ID1327,2023-03-31,133
ID1030,2023-08-31,150
ID0929,2023-03-31,82
ID0824,2022-11-30,61
ID0294,2023-01-31,369
ID0069,2023-08-31,374
ID3809,2023-01-31,106
ID3210,2024-05-31,104
ID0581,2023-11-30,96
ID0567,2022-12-31,82
ID0949,2024-01-31,97
ID0996,2022-11-30,7
ID1905,2023-08-31,37
ID3741,2023-05-31,76
ID2905,2023-09-30,64
ID3637,2024-01-31,69
ID3979,2023-01-31,119
ID2028,2023-02-28,106
ID3105,2023-05-31,31
ID1261,2023-01-31,65
ID3202,2024-09-30,156
ID3400,2023-07-31,92
ID2337,2024-07-31,37
ID3617,2022-10-31,223
ID0270,2023-12-31,169
ID1262,2022-11-30,303
ID4019,2022-12-31,82
ID3369,2024-03-31,88
ID0503,2024-06-30,111
ID2814,2023-08-31,181
ID0389,2024-06-30,134
ID0121,2024-07-31,129
ID0408,2023-02-28,60
ID2938,2024-04-30,54
ID3857,2023-01-31,7
ID2399,2023-07-31,39
ID2171,2024-02-29,79
ID2688,2023-08-31,12
ID3884,2024-09-30,43
ID0980,2023-07-31,379
ID2131,2023-07-31,0
ID0519,2023-06-30,15
ID2298,2024-08-31,81
ID2632,2023-09-30,295
ID1536,2022-10-31,140
ID2665,2023-06-30,54
ID3248,2023-12-31,171
ID0901,2024-01-31,231
ID0304,2024-03-31,56
ID3593,2024-10-31,23
ID0571,2023-01-31,243
ID3913,2023-09-30,165
ID2655,2023-12-31,53
ID1333,2024-09-30,187
ID3345,2024-07-31,75
ID1785,2024-01-31,83
ID2111,2024-06-30,134
ID1119,2023-02-28,71
ID2784,2024-02-29,86
ID2513,2022-12-31,123
ID3010,2024-02-29,54
ID3457,2023-02-28,119
ID1298,2023-01-31,158
ID1678,2023-10-31,127
ID3945,2024-04-30,21
ID2335,2024-06-30,323
ID0182,2023-01-31,385
ID0814,2024-06-30,273
ID0970,2023-04-30,48
ID0339,2024-01-31,80
ID2093,2022-11-30,33
ID1150,2023-01-31,105
ID2259,2023-01-31,77
ID1904,2022-10-31,22
ID0641,2023-06-30,166
ID0715,2024-05-31,120
ID1098,2023-06-30,69
ID3488,2024-08-31,253
ID1954,2022-12-31,84
ID2378,2023-09-30,
ID3811,2023-09-30,94
ID3458,2024-04-30,58
ID3955,2022-11-30,126
ID1375,2024-04-30,115
ID2415,2022-10-31,63
ID2488,2024-10-31,58
ID1571,2023-04-30,87
ID3774,2024-07-31,193
ID0042,2023-07-31,106
ID2216,2024-07-31,8
ID0671,2024-05-31,313
ID2010,2024-08-31,68
ID1455,2024-03-31,199
ID1649,2023-11-30,57
ID0827,2023-11-30,87
ID0011,2023-09-30,81
ID4044,2024-03-31,27
ID1673,2024-09-30,39
ID0821,2024-04-30,61
ID2084,2023-04-30,77
ID2629,2023-05-31,161
ID4005,2022-10-31,1
ID2504,2024-04-30,83
ID3649,2023-02-28,52
ID1920,2024-02-29,96
ID2886,2023-02-28,67
ID0113,2023-01-31,166
ID0500,2023-03-31,95
ID1331,2024-10-31,42
ID0124,2022-12-31,77
ID2441,2024-04-30,75
ID0738,2022-12-31,156
ID0683,2024-03-31,85
ID3123,2023-04-30,109
ID1525,2024-05-31,217
ID0863,2023-06-30,75
ID2669,2023-11-30,89
ID3825,2023-01-31,806
ID0473,2023-10-31,40
ID1741,2023-02-28,114
ID2471,2024-05-31,75
ID2214,2023-12-31,69
ID2278,2023-08-31,182
ID1936,2023-12-31,79
ID2267,2023-10-31,20
ID0810,2023-11-30,21
ID2388,2024-04-30,186
ID1188,2024-02-29,273
ID3462,2022-11-30,62
ID3851,2022-12-31,0
ID3516,2024-02-29,0
ID1781,2024-10-31,713
ID2769,2024-07-31,60
ID1345,2023-08-31,279
ID1255,2022-10-31,98
ID1788,2024-08-31,0
ID1508,2023-09-30,77
ID3650,2022-12-31,103
ID3538,2024-04-30,145
ID1552,2023-09-30,102
ID1945,2023-12-31,240
ID1969,2023-06-30,573
ID3404,2023-02-28,158
ID1193,2023-03-31,179
ID2217,2023-02-28,437
ID3504,2024-05-31,93
ID2026,2023-01-31,117
ID1148,2023-04-30,514
ID1008,2022-10-31,91
ID0041,2024-10-31,79
ID1104,2024-07-31,47
ID0724,2023-07-31,51
ID0407,2022-12-31,127
ID2527,2023-10-31,68
ID0193,2023-03-31,94
ID3128,2022-10-31,50
ID0124,2022-10-31,87
ID0708,2023-09-30,65
ID3060,2022-12-31,51
ID1741,2024-07-31,140
ID1502,2023-06-30,30
ID3613,2024-04-30,169
ID0291,2023-04-30,76
ID2792,2023-05-31,0
ID2648,2024-07-31,0
ID2917,2024-07-31,135
ID2298,2023-04-30,79
ID0559,2024-08-31,114
ID1200,2023-10-31,94
ID1156,2023-11-30,134
ID1530,2023-12-31,48
ID0864,2023-02-28,68
ID3024,2024-04-30,229
ID3127,2023-10-31,97
ID3156,2024-10-31,167
ID1338,2024-02-29,120
ID2882,2022-11-30,119
ID3831,2023-08-31,100
ID1821,2024-08-31,257
ID1272,2023-11-30,739
ID2910,2024-08-31,127
ID3266,2023-05-31,155
ID2660,2023-11-30,983
ID2933,2024-07-31,61
ID2114,2024-10-31,199
ID0153,2023-11-30,99
ID0717,2023-12-31,80
ID2347,2024-10-31,53
ID0283,2022-12-31,70
ID3007,2023-05-31,196
ID1318,2023-08-31,20
ID3109,2023-03-31,145
ID3564,2024-05-31,189
ID1603,2022-10-31,280
ID3142,2023-08-31,0
ID2112,2024-05-31,270
ID0028,2022-11-30,27
ID1891,2024-09-30,38
ID0533,2024-07-31,258
ID0100,2022-11-30,167
ID0830,2023-10-31,190
ID3791,2023-07-31,152
ID3130,2024-09-30,111
ID2514,2023-08-31,139
ID3171,2023-06-30,44
ID0036,2022-10-31,38
ID3228,2024-08-31,172
ID2604,2023-09-30,177
ID2790,2024-08-31,161
ID1260,2024-03-31,0
ID3406,2022-10-31,95
ID0337,2024-09-30,149
ID1166,2022-10-31,95
ID2979,2024-06-30,54
ID3073,2023-11-30,47
ID1308,2023-09-30,61
ID0232,2023-11-30,79
ID1224,2023-06-30,127
ID3633,2023-12-31,323
ID1972,2024-07-31,83
ID0988,2024-06-30,136
ID0988,2023-05-31,115
ID0034,2024-10-31,535
ID3515,2023-09-30,192
ID2282,2023-08-31,33
ID2963,2024-03-31,153
ID1401,2024-10-31,10
ID0274,2024-02-29,187
ID1469,2024-07-31,82
ID0514,2024-05-31,117
ID1687,2022-12-31,144
ID3644,2024-02-29,0
ID0128,2024-06-30,248
ID0125,2024-10-31,201
ID0543,2022-12-31,50
ID3963,2023-11-30,57
ID3266,2023-07-31,158
ID0776,2023-09-30,23
ID0497,2023-07-31,65
ID2664,2023-12-31,11
ID2956,2024-10-31,25
ID0031,2023-12-31,17
ID2609,2022-12-31,401
ID3754,2023-01-31,205
ID0090,2024-03-31,69
ID3094,2023-08-31,226
ID2074,2023-08-31,34
ID0375,2024-10-31,153
ID2208,2024-10-31,137
ID3790,2023-07-31,168
ID2101,2024-02-29,184
ID1366,2022-12-31,55
ID2455,2023-05-31,38
ID3211,2024-05-31,55
ID0093,2023-11-30,207
ID1479,2023-01-31,82
ID2241,2024-02-29,103
ID1032,2024-08-31,89
ID1738,2023-03-31,70
ID2752,2024-03-31,84
ID2163,2024-09-30,356
ID3168,2023-09-30,124
ID3574,2023-07-31,323
ID0613,2023-10-31,21
ID3500,2022-11-30,114
ID1607,2022-12-31,53
ID0447,2022-12-31,44
ID1278,2024-06-30,51
ID3642,2023-01-31,39
ID1773,2022-10-31,279
ID3052,2023-07-31,47
ID0326,2024-09-30,114
ID2097,2024-08-31,221
ID2322,2023-10-31,82
ID2028,2023-03-31,87
ID0191,2023-10-31,84
ID3540,2023-04-30,346
ID1159,2023-04-30,363
ID3813,2023-09-30,71
ID0628,2022-12-31,97
ID1589,2023-10-31,115
ID2811,2024-10-31,122
ID3125,2024-09-30,20
ID3314,2022-11-30,143
ID3751,2023-12-31,123
ID2464,2024-06-30,71
ID1178,2023-09-30,26
ID3695,2023-03-31,49
ID2538,2023-03-31,90
ID3745,2024-08-31,139
ID3045,2023-11-30,45
ID3411,2022-11-30,554
ID1122,2024-02-29,135
ID0158,2022-12-31,25
ID3038,2024-10-31,108
ID3436,2023-10-31,44
ID1076,2024-02-29,67
ID0456,2024-03-31,48
ID3863,2023-12-31,183
ID0242,2023-07-31,53
ID2621,2023-04-30,282
ID3856,2023-07-31,119
ID3507,2023-01-31,271
ID3188,2023-08-31,108
ID1793,2024-10-31,34
ID3050,2022-10-31,163
ID1966,2024-04-30,126
ID3331,2023-09-30,87
ID2002,2023-11-30,65
ID3216,2024-03-31,
ID3461,2023-01-31,13
ID0544,2023-04-30,177
ID0786,2022-10-31,32
ID0246,2024-06-30,531
ID1318,2024-10-31,39
ID1066,2022-10-31,102
ID2029,2024-06-30,0
ID0215,2024-05-31,110
ID2306,2023-09-30,271
ID2595,2023-09-30,62
ID2673,2023-12-31,58
ID0183,2023-05-31,14
ID2100,2023-01-31,73
ID2455,2024-02-29,68
ID3249,2024-07-31,132
ID2600,2024-09-30,186
ID1014,2022-10-31,35
ID3182,2022-10-31,132
ID2978,2024-04-30,64
ID1092,2023-11-30,102
ID0657,2024-08-31,157
ID1990,2023-03-31,72
ID0606,2024-08-31,59
ID1375,2024-03-31,103
ID3784,2024-02-29,0
ID0916,2024-02-29,156
ID3415,2023-04-30,49
ID2303,2024-03-31,63
ID2062,2024-02-29,86
ID1899,2024-04-30,7
ID0059,2023-12-31,83
ID3339,2024-01-31,133
ID0268,2024-10-31,58
ID3756,2023-08-31,271
ID1178,2024-05-31,17
ID0846,2024-06-30,174
ID1509,2024-01-31,15
ID0453,2023-10-31,151
ID2521,2024-06-30,107
ID2712,2024-05-31,114
ID3275,2023-04-30,0
ID1092,2024-03-31,100
ID3322,2022-10-31,97
ID3870,2023-01-31,82
ID1050,2024-03-31,117
ID0408,2023-09-30,58
ID4018,2024-10-31,70
ID1564,2022-12-31,1
ID2121,2023-02-28,35
ID3254,2024-04-30,80
ID2910,2024-09-30,107
ID2167,2023-09-30,384
ID2539,2024-03-31,111
ID3129,2024-03-31,65
ID2672,2022-11-30,141
ID0526,2023-02-28,89
ID1278,2023-03-31,85
ID1336,2023-05-31,253
ID2894,2024-07-31,56
ID0141,2023-08-31,85
ID3620,2023-02-28,236
ID3245,2024-04-30,17
ID0596,2023-02-28,109
ID0608,2023-06-30,69
ID3608,2024-10-31,222
ID4043,2024-05-31,3
ID3885,2023-01-31,1807
ID3066,2024-08-31,0
ID1536,2023-11-30,110
ID0247,2024-05-31,562
ID1163,2024-10-31,484
ID0114,2023-03-31,164
ID1171,2024-10-31,132
ID2648,2023-08-31,2
ID2891,2022-10-31,1
ID3603,2022-12-31,76
ID1412,2023-02-28,72
ID0603,2024-10-31,29
ID1232,2022-10-31,92
ID0815,2022-10-31,89
ID3016,2023-12-31,172
ID0345,2024-08-31,238
ID2437,2024-01-31,115
ID2403,2024-08-31,54
ID2180,2023-08-31,36
ID0044,2024-09-30,32
ID3502,2023-03-31,187
ID1300,2023-03-31,114
ID0523,2024-03-31,74
ID2187,2023-03-31,67
ID2764,2024-05-31,296
ID2020,2024-01-31,77
ID3067,2023-10-31,91
ID2346,2024-01-31,129
ID1557,2024-08-31,78
ID1829,2024-07-31,81
ID3810,2022-10-31,83
ID3440,2023-12-31,80
ID3639,2022-10-31,69
ID0779,2024-06-30,110
ID0561,2023-12-31,79
ID1409,2024-09-30,24
ID1548,2024-05-31,13
ID3880,2024-05-31,131
ID0012,2023-03-31,249
ID3373,2024-09-30,107
ID3701,2023-08-31,93
ID2731,2023-04-30,59
ID1048,2024-08-31,41
ID1554,2023-01-31,53
ID2076,2024-01-31,125
ID2865,2023-06-30,56
ID2194,2023-08-31,289
ID2082,2024-03-31,163
ID0980,2023-05-31,283
ID1994,2024-05-31,124
ID1951,2024-04-30,93
ID2446,2024-04-30,154
ID2294,2023-02-28,44
ID3829,2023-03-31,98
ID0967,2024-09-30,63
ID3209,2023-11-30,39
ID3132,2022-10-31,64
ID0972,2024-09-30,80
ID1641,2023-06-30,176
ID1972,2024-10-31,87
ID2683,2023-08-31,120
ID3595,2023-06-30,104
ID0914,2023-05-31,47
ID2872,2022-12-31,29
ID0868,2024-03-31,220
ID2068,2024-09-30,91
ID1594,2023-08-31,134
ID0934,2023-09-30,144
ID1151,2024-06-30,129
ID0227,2023-06-30,76
ID4019,2023-11-30,54
ID3069,2024-06-30,382
ID0722,2023-01-31,25
ID1304,2022-10-31,167
ID3354,2023-03-31,12
ID1945,2024-06-30,251
ID1578,2023-09-30,286
ID3541,2023-04-30,100
ID1514,2024-08-31,78
ID0128,2023-03-31,107
ID1945,2024-08-31,230
ID0970,2024-10-31,13
ID3857,2024-07-31,11
ID2080,2024-08-31,198
ID3528,2023-04-30,84
ID1831,2024-06-30,89
ID3204,2023-11-30,105
ID0707,2023-03-31,57
ID2435,2023-06-30,47
ID1171,2023-09-30,106
ID1758,2023-04-30,101
ID0897,2023-09-30,921
ID3135,2023-05-31,85
ID1798,2022-11-30,134
ID3366,2024-04-30,339
ID3480,2023-10-31,1108
ID3695,2023-10-31,45
ID2666,2024-07-31,89
ID0682,2024-08-31,66
ID1154,2023-05-31,26
ID1044,2024-08-31,135
ID1998,2023-09-30,189
ID2918,2023-02-28,71
ID0286,2023-06-30,113
ID2775,2024-02-29,58
ID2221,2023-08-31,355
ID2946,2022-11-30,1
ID2206,2024-02-29,32
ID3477,2024-05-31,224
ID1714,2024-02-29,129
ID0196,2023-07-31,60
ID1835,2024-08-31,112
ID2244,2022-10-31,100
ID1117,2024-05-31,115
ID2723,2023-08-31,109
ID3924,2024-04-30,95
ID1475,2023-12-31,87
ID3945,2024-03-31,10
ID1951,2024-03-31,84
ID0625,2023-04-30,95
ID3824,2024-07-31,
ID1307,2024-08-31,51
ID2058,2024-01-31,272
ID0749,2023-10-31,56
ID1878,2024-04-30,122
ID1873,2023-06-30,132
ID2774,2023-05-31,294
ID0929,2023-06-30,118
ID3980,2024-06-30,83
ID0908,2023-09-30,185
ID2162,2023-04-30,0
ID2506,2024-01-31,27
ID1733,2024-06-30,71
ID2662,2024-05-31,103
ID0226,2022-10-31,134
ID3876,2024-01-31,208
ID3846,2024-01-31,101
ID3385,2024-01-31,452
ID3340,2023-07-31,122
ID2857,2024-06-30,32
ID2191,2023-01-31,28
ID0930,2023-03-31,100
ID0902,2023-06-30,159
ID3390,2024-07-31,0
ID2481,2023-10-31,328
ID1818,2024-05-31,386
ID2500,2024-01-31,38
ID0944,2023-01-31,286
ID1742,2024-05-31,169
ID0724,2024-05-31,53
ID2109,2023-04-30,80
ID2963,2023-09-30,131
ID2115,2024-09-30,48
ID0236,2024-07-31,79
ID2760,2024-07-31,83
ID1295,2024-10-31,72
ID2800,2023-01-31,128
ID2228,2024-05-31,154
ID1590,2024-07-31,85
ID3855,2023-07-31,48
ID0537,2022-10-31,84
ID1288,2023-12-31,185
ID3000,2023-01-31,85
ID2189,2023-07-31,24
ID2802,2024-07-31,196
ID2720,2024-10-31,20
ID0983,2023-10-31,253
ID3901,2023-12-31,62
ID2932,2024-10-31,59
ID0686,2023-05-31,441
ID4019,2024-02-29,50
ID2603,2024-04-30,61
ID1969,2023-09-30,599
ID0742,2024-09-30,95
ID0868,2023-04-30,177
ID0897,2024-07-31,880
ID0155,2023-07-31,166
ID3051,2023-10-31,90
ID0585,2023-04-30,72
ID2959,2024-02-29,91
ID3575,2023-11-30,47
ID2964,2023-11-30,63
ID0594,2023-05-31,40
ID4026,2023-08-31,195
ID0056,2023-09-30,4
ID0882,2024-02-29,151
ID1273,2023-02-28,225
ID2618,2024-01-31,89
ID2994,2024-06-30,173
ID2005,2023-10-31,81
ID1017,2024-08-31,139
ID2104,2023-08-31,52
ID1967,2024-10-31,42
ID3211,2022-12-31,41
ID1510,2023-08-31,165
ID3219,2023-11-30,99
ID1598,2024-07-31,35
ID3713,2024-05-31,163
ID3047,2024-10-31,57
ID2285,2022-11-30,182
ID2003,2024-02-29,29
ID2007,2023-04-30,75
ID0893,2024-10-31,189
ID3960,2022-10-31,84
ID1685,2022-10-31,113
ID2287,2023-04-30,108
ID3133,2024-06-30,137
ID2989,2024-10-31,58
ID2722,2024-02-29,101
ID3543,2024-10-31,55
ID0914,2024-03-31,38
ID3530,2023-08-31,115
ID0849,2023-02-28,162
ID2315,2024-07-31,92
ID2793,2023-06-30,161
ID1455,2022-11-30,175
ID1106,2023-03-31,8
ID2474,2023-08-31,135
ID0367,2024-08-31,94
ID2562,2023-02-28,41
ID3710,2024-08-31,128
ID1414,2023-01-31,105
ID3294,2022-11-30,85
ID2967,2023-09-30,139
ID0400,2023-12-31,8
ID2597,2024-09-30,135
ID3004,2023-07-31,61
ID0608,2023-07-31,17
ID2124,2024-04-30,0
ID2271,2023-08-31,68
ID0132,2022-11-30,
ID1753,2024-04-30,109
ID1253,2023-05-31,78
ID2530,2023-04-30,35
ID3552,2024-10-31,140
ID3516,2024-09-30,4
ID2931,2024-06-30,114
ID0800,2024-05-31,214
ID1144,2024-08-31,207
ID4062,2024-01-31,134
ID4057,2024-01-31,37
ID0885,2023-08-31,90
ID1908,2024-05-31,178
ID2551,2023-12-31,152
ID0842,2024-05-31,52
ID3135,2024-07-31,55
ID0472,2023-05-31,72
ID2483,2023-05-31,177
ID1109,2024-08-31,29
ID2777,2023-12-31,52
ID1929,2022-12-31,90
ID1492,2022-12-31,105
ID2113,2024-10-31,208
ID3151,2023-06-30,131
ID3551,2024-07-31,159
ID1050,2023-04-30,87
ID1364,2023-06-30,116
ID0758,2023-02-28,77
ID0345,2024-04-30,324
ID1641,2023-12-31,153
ID2009,2023-02-28,136
ID3255,2024-08-31,119
ID0959,2024-08-31,178
ID1040,2023-09-30,143
ID0845,2023-06-30,128
ID2465,2023-01-31,34
ID0941,2023-07-31,81
ID3009,2024-02-29,248
ID3881,2023-01-31,110
ID0485,2024-05-31,40
ID2515,2023-07-31,91
ID2034,2022-10-31,33
ID1512,2024-08-31,200
ID0146,2024-06-30,158
ID2237,2024-09-30,88
ID1047,2024-03-31,81
ID0168,2023-02-28,89
ID3710,2023-05-31,107
ID3632,2023-03-31,323
ID3696,2023-01-31,192
ID0120,2024-06-30,32
ID3951,2023-06-30,119
ID2306,2023-10-31,200
ID1360,2022-11-30,74
ID0315,2023-09-30,64
ID3485,2023-06-30,211
ID2527,2024-02-29,69
ID0940,2024-07-31,174
ID2997,2024-04-30,134
ID2860,2023-01-31,175
ID0286,2024-08-31,89
ID3223,2023-04-30,152
ID2828,2024-04-30,41
ID1384,2023-05-31,144
ID0299,2024-10-31,75
ID1238,2024-06-30,104
ID3852,2023-06-30,77
ID0910,2023-05-31,38
ID1161,2024-01-31,77
ID1392,2024-05-31,235
ID1740,2023-05-31,64
ID2159,2023-09-30,49
ID1016,2022-11-30,111
ID1545,2023-04-30,180
ID2013,2023-10-31,95
ID1424,2023-12-31,108
ID1559,2024-05-31,157
ID0851,2023-05-31,76
ID0339,2023-06-30,104
ID1384,2022-12-31,127
ID2704,2022-12-31,90
ID2238,2023-12-31,
ID3982,2023-03-31,69
ID2999,2023-02-28,212
ID0948,2023-11-30,94
ID2915,2023-09-30,110
ID3245,2023-07-31,168
ID0792,2023-09-30,182
ID2151,2022-12-31,72
ID3364,2024-06-30,254
ID2712,2022-10-31,135
ID2576,2024-07-31,96
ID2292,2024-04-30,34
ID0501,2023-02-28,195
ID1847,2023-08-31,198
ID3224,2022-12-31,94
ID0748,2024-10-31,164
ID2301,2023-05-31,0
ID2334,2024-06-30,85
ID3323,2023-05-31,40
ID0456,2024-04-30,77
ID2051,2023-04-30,147
ID3194,2022-12-31,59
ID2875,2023-03-31,35
ID0595,2023-11-30,113
ID0370,2023-05-31,348
ID0775,2023-01-31,264
ID1891,2024-08-31,42
ID3247,2023-09-30,152
ID2981,2022-12-31,5
ID3550,2023-05-31,90
ID2708,2023-01-31,129
ID0479,2024-02-29,57
ID2709,2023-02-28,155
ID2109,2024-07-31,42
ID2145,2024-10-31,2
ID0557,2023-03-31,81
ID1253,2024-07-31,183
ID0009,2023-06-30,33
ID3284,2023-06-30,344
ID0713,2024-09-30,182
ID2202,2024-06-30,115
ID3065,2023-04-30,49
ID0939,2023-02-28,255
ID0008,2022-10-31,80
ID2874,2023-10-31,56
ID3844,2024-05-31,126
ID1994,2024-09-30,88
ID2556,2024-06-30,78
ID2510,2023-11-30,69
ID1688,2023-04-30,31
ID3704,2023-08-31,77
ID1102,2022-12-31,135
ID3631,2024-01-31,93
ID3409,2023-04-30,31
ID1193,2023-10-31,198
ID1696,2023-12-31,75
ID0433,2023-08-31,84
ID0712,2022-12-31,0
ID3959,2023-02-28,32
ID0863,2023-08-31,86
ID2175,2024-03-31,130
ID1142,2023-04-30,558
ID0021,2023-06-30,0
ID3321,2024-08-31,146
ID2700,2024-02-29,32
ID3850,2024-08-31,88
ID2267,2023-08-31,20
ID1963,2023-01-31,4
ID0519,2023-03-31,20
ID0500,2023-10-31,87
ID3816,2024-01-31,99
ID2420,2023-10-31,131
ID0265,2024-08-31,115
ID1801,2024-05-31,71
ID2677,2024-05-31,123
ID1693,2023-04-30,143
ID3261,2023-04-30,113
ID2993,2023-01-31,15
ID3936,2024-06-30,82
ID3873,2023-08-31,43
ID2056,2023-03-31,58
ID1823,2022-11-30,64
ID0339,2023-01-31,65
ID1260,2023-02-28,0
ID3713,2022-11-30,58
ID2816,2023-09-30,283
ID0766,2023-11-30,121
ID0160,2023-12-31,41
ID0749,2024-02-29,80
ID2967,2024-09-30,144
ID1939,2022-11-30,61
ID1268,2023-10-31,30
ID0077,2023-09-30,130
ID2946,2023-08-31,88
ID0504,2024-04-30,98
ID3979,2023-03-31,117
ID0238,2023-05-31,70
ID2294,2024-08-31,135
ID2462,2024-09-30,308
ID0340,2023-01-31,102
ID1165,2024-03-31,1180
ID2638,2023-08-31,64
ID0353,2024-10-31,90
ID3985,2023-02-28,81
ID2969,2023-12-31,70
ID0436,2022-12-31,57
ID0493,2023-06-30,65
ID3633,2024-09-30,339
ID2898,2024-08-31,284
ID1265,2023-04-30,95
ID0564,2023-06-30,133
ID2871,2024-08-31,0
ID2880,2024-01-31,65
ID0042,2024-09-30,92
ID0387,2023-09-30,52
ID3912,2024-05-31,179
ID4038,2024-02-29,82
ID3854,2024-03-31,79
ID2424,2022-12-31,96
ID2923,2024-09-30,433
ID3481,2024-04-30,
ID1993,2023-04-30,207
ID2708,2024-04-30,193
ID3986,2024-09-30,102
ID2498,2024-10-31,80
ID1106,2022-10-31,9
ID3730,2024-09-30,336
ID1846,2024-04-30,165
ID2720,2024-04-30,31
ID0647,2022-12-31,35
ID2379,2023-04-30,156
ID2007,2024-10-31,36
ID3131,2024-10-31,70
ID3844,2023-07-31,95
ID1341,2023-06-30,14
ID3268,2024-04-30,150
ID0423,2023-08-31,20
ID1452,2023-02-28,114
ID1022,2023-06-30,109
ID2331,2024-03-31,78
ID1936,2022-11-30,114
ID3535,2023-08-31,76
ID1685,2024-08-31,121
ID2592,2022-10-31,18
ID2024,2024-07-31,7
ID0486,2024-03-31,101
ID0107,2022-12-31,163
ID0167,2024-08-31,0
ID3209,2023-12-31,22
ID0444,2023-11-30,137
ID2363,2023-10-31,409
ID2640,2023-02-28,76
ID2953,2024-03-31,
ID1647,2024-08-31,97
ID3706,2023-03-31,63
ID1120,2023-01-31,27
ID0845,2022-10-31,138
ID3456,2023-07-31,98
ID4053,2023-06-30,79
ID2729,2024-04-30,61
ID1730,2023-11-30,194
ID1915,2023-02-28,69
ID2305,2023-03-31,4
ID0865,2022-10-31,200
ID2677,2022-11-30,110
ID0427,2023-07-31,110
ID2673,2024-10-31,44
ID1413,2024-03-31,79
ID3768,2024-03-31,54
ID3392,2024-09-30,51
ID3146,2023-07-31,36
ID4047,2024-03-31,12
ID1071,2023-06-30,210
ID1203,2024-09-30,188
ID2300,2024-02-29,103
ID1809,2024-04-30,119
ID1291,2023-03-31,68
ID2974,2023-06-30,231
ID1344,2024-08-31,87
ID2215,2023-12-31,55
ID1825,2024-08-31,56
ID2297,2023-11-30,53
ID0996,2023-01-31,170
ID3254,2024-08-31,77
ID1167,2023-03-31,88
ID3092,2022-11-30,1
ID0512,2022-10-31,123
ID2808,2024-04-30,4
ID1987,2024-05-31,179
ID0789,2023-12-31,120
ID0560,2024-03-31,84
ID1778,2023-03-31,299
ID0131,2022-12-31,50
ID2353,2024-04-30,69
ID1141,2022-10-31,136
ID1889,2024-08-31,64
ID1220,2024-05-31,114
ID0159,2023-10-31,92
ID3782,2023-10-31,45
ID3788,2022-10-31,63
ID0356,2023-04-30,256
ID3413,2023-01-31,89
ID3220,2024-09-30,115
ID4051,2024-03-31,93
ID0828,2024-08-31,178
ID2146,2024-01-31,68
ID2248,2023-03-31,163
ID3924,2023-09-30,95
ID0770,2022-11-30,81
ID0311,2023-02-28,90
ID0153,2024-08-31,152
ID1564,2023-08-31,201
ID0196,2023-06-30,76
ID0392,2023-07-31,293
ID1961,2024-04-30,144
ID1258,2024-07-31,130
ID3061,2022-10-31,170
ID2185,2023-06-30,83
ID3957,2023-12-31,119
ID1332,2022-12-31,100
ID0685,2024-09-30,0
ID3169,2024-03-31,94
ID1193,2024-04-30,159
ID1257,2024-10-31,100
ID0205,2023-04-30,100
